Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
AC007796.1	AC007796.1	chrx	1	1	.	68348	68348	57	57	59	46
AC008992.1	AC008992.1	chrx	1	1	.	4858	4858	0	0	0	0
CTD-2050I18.2	CTD-2050I18.2	chrx	1	1	.	484	484	0	0	0	0
CTD-2050I18.1	CTD-2050I18.1	chrx	1	1	.	12195	12195	0	0	0	0
AC011525.2	AC011525.2	chrx	1	1	.	2003	2003	0	0	0	0
AC011525.4	AC011525.4	chrx	1	1	.	3800	3800	0	0	0	0
CTC-360P9.1	CTC-360P9.1	chrx	1	1	.	21041	21041	0	0	0	8
CTC-360P9.5	CTC-360P9.5	chrx	1	1	.	21933	21933	0	0	0	0
CTC-360P9.2	CTC-360P9.2	chrx	1	1	.	777	777	0	0	0	0
CTC-360P9.4	CTC-360P9.4	chrx	1	1	.	57660	57660	0	0	0	0
CTC-360P9.3	CTC-360P9.3	chrx	1	1	.	29133	29133	0	0	0	0
AC011518.1	AC011518.1	chrx	1	1	.	915	915	0	0	0	0
AC011518.2	AC011518.2	chrx	1	1	.	2086	2086	0	0	0	0
ZNF507	ZNF507	chrx	1	1	.	30821	30821	156	207	70	152
AC007773.2	AC007773.2	chrx	1	1	.	14535	14535	0	23	0	23
DPY19L3	DPY19L3	chrx	1	1	.	69526	69526	157	241	82	112
PDCD5	PDCD5	chrx	1	1	.	4126	4126	79	73	81	218
ANKRD27	ANKRD27	chrx	1	1	.	71248	71248	206	275	357	243
CTC-379B2.4	CTC-379B2.4	chrx	1	1	.	6338	6338	0	0	0	0
CTD-2538C1.2	CTD-2538C1.2	chrx	1	1	.	4092	4092	0	31	0	1
NUDT19	NUDT19	chrx	1	1	.	18865	18865	149	114	37	158
CTD-2538C1.3	CTD-2538C1.3	chrx	1	1	.	780	780	0	0	0	0
TDRD12	TDRD12	chrx	1	1	.	102753	102753	1	0	0	2
SLC7A9	SLC7A9	chrx	1	1	.	36344	36344	0	0	0	16
CTD-2085J24.3	CTD-2085J24.3	chrx	1	1	.	1437	1437	0	0	0	0
CTD-2085J24.4	CTD-2085J24.4	chrx	1	1	.	1998	1998	227	162	67	81
CEP89	CEP89	chrx	1	1	.	86796	86796	160	274	107	191
C19orf40	C19orf40	chrx	1	1	.	3636	3636	0	16	0	0
RHPN2	RHPN2	chrx	1	1	.	81464	81464	5	19	4	17
GPATCH1	GPATCH1	chrx	1	1	.	45135	45135	66	49	44	63
WDR88	WDR88	chrx	1	1	.	41843	41843	0	0	0	0
LRP3	LRP3	chrx	1	1	.	25780	25780	22	28	5	79
CTD-2540B15.10	CTD-2540B15.10	chrx	1	1	.	219	219	0	0	0	0
SLC7A10	SLC7A10	chrx	1	1	.	14062	14062	0	0	0	0
CTD-2540B15.6	CTD-2540B15.6	chrx	1	1	.	2648	2648	0	0	0	0
CTD-2540B15.12	CTD-2540B15.12	chrx	1	1	.	1191	1191	0	0	0	0
CTD-2540B15.11	CTD-2540B15.11	chrx	1	1	.	574	574	0	0	0	0
CTD-2540B15.7	CTD-2540B15.7	chrx	1	1	.	178	178	0	0	0	0
CTD-2540B15.9	CTD-2540B15.9	chrx	1	1	.	3946	3946	0	0	0	0
RPS3AP50	RPS3AP50	chrx	1	1	.	494	494	0	0	0	0
CEBPG	CEBPG	chrx	1	1	.	4942	4942	28	1	5	21
PEPD	PEPD	chrx	1	1	.	130651	130651	647	822	556	920
CTD-2329C7.2	CTD-2329C7.2	chrx	1	1	.	512	512	0	0	0	0
CHST8	CHST8	chrx	1	1	.	148492	148492	21	0	0	56
KCTD15	KCTD15	chrx	1	1	.	13427	13427	160	100	122	71
LSM14A	LSM14A	chrx	1	1	.	52242	52242	332	688	387	792
KIAA0355	KIAA0355	chrx	1	1	.	93561	93561	589	510	471	530
AC010504.2	AC010504.2	chrx	1	1	.	10468	10468	16	0	23	16
GPI	GPI	chrx	1	1	.	33539	33539	73	73	27	71
PDCD2L	PDCD2L	chrx	1	1	.	20344	20344	55	4	2	25
CTD-2588C8.8	CTD-2588C8.8	chrx	1	1	.	1718	1718	0	0	0	0
UBA2	UBA2	chrx	1	1	.	38050	38050	79	145	66	217
WTIP	WTIP	chrx	1	1	.	17107	17107	213	230	171	345
RPS26P55	RPS26P55	chrx	1	1	.	300	300	0	0	0	0
ZNF807	ZNF807	chrx	1	1	.	1223	1223	0	0	0	0
SCGB1B2P	SCGB1B2P	chrx	1	1	.	349	349	25	0	0	6
SCGB2B2	SCGB2B2	chrx	1	1	.	78864	78864	35	46	11	40
CTD-2553L13.4	CTD-2553L13.4	chrx	1	1	.	2153	2153	0	0	0	0
ZNF302	ZNF302	chrx	1	1	.	3715	3715	190	157	113	166
ZNF181	ZNF181	chrx	1	1	.	4952	4952	46	34	32	55
ZNF599	ZNF599	chrx	1	1	.	8351	8351	101	166	18	50
CTC-523E23.4	CTC-523E23.4	chrx	1	1	.	39249	39249	0	0	0	0
CTC-523E23.5	CTC-523E23.5	chrx	1	1	.	10570	10570	0	0	0	0
CTC-523E23.11	CTC-523E23.11	chrx	1	1	.	10453	10453	0	0	0	0
LINC00904	LINC00904	chrx	1	1	.	6440	6440	0	0	0	0
CTC-523E23.14	CTC-523E23.14	chrx	1	1	.	1548	1548	0	0	0	0
CTC-523E23.15	CTC-523E23.15	chrx	1	1	.	206	206	0	0	0	0
CTC-523E23.6	CTC-523E23.6	chrx	1	1	.	1215	1215	0	0	0	0
CTC-523E23.8	CTC-523E23.8	chrx	1	1	.	2887	2887	0	0	0	0
ZNF30	ZNF30	chrx	1	1	.	15514	15514	0	51	0	0
ZNF792	ZNF792	chrx	1	1	.	3456	3456	91	88	48	0
GRAMD1A	GRAMD1A	chrx	1	1	.	25699	25699	428	482	194	237
CTD-2527I21.7	CTD-2527I21.7	chrx	1	1	.	1369	1369	0	0	30	36
CTD-2527I21.14	CTD-2527I21.14	chrx	1	1	.	9847	9847	0	0	0	0
SCN1B	SCN1B	chrx	1	1	.	4885	4885	9	1	0	14
CTD-2527I21.9	CTD-2527I21.9	chrx	1	1	.	320	320	0	0	0	0
HPN	HPN	chrx	1	1	.	22670	22670	0	0	0	0
FXYD3	FXYD3	chrx	1	1	.	5095	5095	0	0	0	0
LGI4	LGI4	chrx	1	1	.	11460	11460	0	0	0	1
FXYD1	FXYD1	chrx	1	1	.	2485	2485	0	0	0	0
CTD-2527I21.4	CTD-2527I21.4	chrx	1	1	.	9500	9500	0	0	0	0
FXYD7	FXYD7	chrx	1	1	.	9248	9248	0	0	0	0
FXYD5	FXYD5	chrx	1	1	.	12145	12145	1033	1446	1324	1510
FAM187B	FAM187B	chrx	1	1	.	2744	2744	0	0	0	0
LSR	LSR	chrx	1	1	.	15681	15681	10	0	10	1
AC002128.5	AC002128.5	chrx	1	1	.	1580	1580	0	0	0	0
AD000684.2	AD000684.2	chrx	1	1	.	941	941	0	0	0	0
USF2	USF2	chrx	1	1	.	5879	5879	244	143	158	203
HAMP	HAMP	chrx	1	1	.	1416	1416	0	0	0	0
MAG	MAG	chrx	1	1	.	18702	18702	0	0	0	0
CD22	CD22	chrx	1	1	.	21717	21717	0	0	1	0
U62631.5	U62631.5	chrx	1	1	.	641	641	0	0	0	0
FFAR3	FFAR3	chrx	1	1	.	169	169	0	0	0	0
GPR42	GPR42	chrx	1	1	.	169	169	0	0	0	0
EEF1A1P7	EEF1A1P7	chrx	1	1	.	485	485	0	0	0	0
AC002511.1	AC002511.1	chrx	1	1	.	15752	15752	0	0	0	0
AC002511.2	AC002511.2	chrx	1	1	.	139	139	0	0	0	0
AC002511.3	AC002511.3	chrx	1	1	.	680	680	0	0	0	0
FFAR2	FFAR2	chrx	1	1	.	5708	5708	0	0	0	0
KRTDAP	KRTDAP	chrx	1	1	.	7562	7562	0	0	0	0
DMKN	DMKN	chrx	1	1	.	8966	8966	0	0	0	0
SBSN	SBSN	chrx	1	1	.	2993	2993	0	0	0	0
GAPDHS	GAPDHS	chrx	1	1	.	10367	10367	0	0	0	0
AD000090.2	AD000090.2	chrx	1	1	.	431	431	0	0	0	0
ATP4A	ATP4A	chrx	1	1	.	9687	9687	0	0	0	0
AC002115.5	AC002115.5	chrx	1	1	.	3229	3229	0	0	0	0
AC002115.9	AC002115.9	chrx	1	1	.	3812	3812	0	0	0	0
HAUS5	HAUS5	chrx	1	1	.	7503	7503	38	51	84	43
RBM42	RBM42	chrx	1	1	.	6433	6433	232	124	113	194
ETV2	ETV2	chrx	1	1	.	969	969	0	0	0	0
COX6B1	COX6B1	chrx	1	1	.	9695	9695	41	79	99	69
UPK1A	UPK1A	chrx	1	1	.	10318	10318	0	1	0	30
ZBTB32	ZBTB32	chrx	1	1	.	9731	9731	0	0	0	0
KMT2B	KMT2B	chrx	1	1	.	10511	10511	126	217	193	391
IGFLR1	IGFLR1	chrx	1	1	.	1442	1442	0	0	0	0
AD000671.6	AD000671.6	chrx	1	1	.	1547	1547	0	0	0	0
U2AF1L4	U2AF1L4	chrx	1	1	.	105	105	0	0	0	0
PSENEN	PSENEN	chrx	1	1	.	557	557	0	0	0	0
AC002398.9	AC002398.9	chrx	1	1	.	5235	5235	9	14	0	0
AC002398.11	AC002398.11	chrx	1	1	.	4315	4315	0	0	0	0
LIN37	LIN37	chrx	1	1	.	3330	3330	0	0	0	0
AC002398.12	AC002398.12	chrx	1	1	.	263	263	0	0	0	0
HSPB6	HSPB6	chrx	1	1	.	1786	1786	0	0	0	0
C19orf55	C19orf55	chrx	1	1	.	6547	6547	124	262	90	130
AC002398.13	AC002398.13	chrx	1	1	.	1456	1456	0	0	0	0
ARHGAP33	ARHGAP33	chrx	1	1	.	8983	8983	156	125	60	135
AC002398.5	AC002398.5	chrx	1	1	.	6508	6508	0	0	0	0
PRODH2	PRODH2	chrx	1	1	.	10570	10570	0	0	0	0
NPHS1	NPHS1	chrx	1	1	.	37804	37804	0	0	0	9
KIRREL2	KIRREL2	chrx	1	1	.	7837	7837	0	0	0	0
APLP1	APLP1	chrx	1	1	.	8204	8204	25	16	21	19
NFKBID	NFKBID	chrx	1	1	.	11433	11433	1	86	47	139
HCST	HCST	chrx	1	1	.	1279	1279	0	0	0	0
TYROBP	TYROBP	chrx	1	1	.	2984	2984	0	0	0	0
LRFN3	LRFN3	chrx	1	1	.	6361	6361	47	66	61	56
AF038458.3	AF038458.3	chrx	1	1	.	11572	11572	9	54	5	0
AF038458.5	AF038458.5	chrx	1	1	.	2950	2950	0	0	0	0
SYNE4	SYNE4	chrx	1	1	.	2949	2949	0	0	0	0
AC002116.8	AC002116.8	chrx	1	1	.	1147	1147	0	0	0	0
ALKBH6	ALKBH6	chrx	1	1	.	823	823	0	0	0	0
AC002116.7	AC002116.7	chrx	1	1	.	30816	30816	10	47	54	85
CLIP3	CLIP3	chrx	1	1	.	14884	14884	33	63	2	31
THAP8	THAP8	chrx	1	1	.	17947	17947	86	28	0	0
WDR62	WDR62	chrx	1	1	.	40389	40389	92	107	51	78
OVOL3	OVOL3	chrx	1	1	.	1621	1621	0	0	0	0
POLR2I	POLR2I	chrx	1	1	.	362	362	15	12	0	0
TBCB	TBCB	chrx	1	1	.	8312	8312	145	48	87	274
CAPNS1	CAPNS1	chrx	1	1	.	7279	7279	145	259	191	378
AD001527.7	AD001527.7	chrx	1	1	.	3887	3887	0	0	0	0
COX7A1	COX7A1	chrx	1	1	.	938	938	91	22	0	16
ZNF565	ZNF565	chrx	1	1	.	59842	59842	36	82	17	57
ZNF146	ZNF146	chrx	1	1	.	20021	20021	80	163	181	267
CTD-3162L10.1	CTD-3162L10.1	chrx	1	1	.	5411	5411	0	0	0	0
LINC00665	LINC00665	chrx	1	1	.	11437	11437	112	107	75	140
ZFP14	ZFP14	chrx	1	1	.	36925	36925	34	9	71	0
CTD-3162L10.3	CTD-3162L10.3	chrx	1	1	.	237	237	0	0	0	0
CTD-3162L10.4	CTD-3162L10.4	chrx	1	1	.	1311	1311	0	0	0	0
ZFP82	ZFP82	chrx	1	1	.	28022	28022	13	22	47	13
ZNF566	ZNF566	chrx	1	1	.	38293	38293	56	60	16	92
ZNF260	ZNF260	chrx	1	1	.	12006	12006	56	41	56	101
AC092295.4	AC092295.4	chrx	1	1	.	6480	6480	15	0	0	0
ZNF529	ZNF529	chrx	1	1	.	62312	62312	188	192	203	258
AC092295.7	AC092295.7	chrx	1	1	.	19759	19759	98	67	41	133
ZNF382	ZNF382	chrx	1	1	.	17972	17972	29	34	55	27
CTD-3234P18.2	CTD-3234P18.2	chrx	1	1	.	846	846	0	0	0	1
ZNF461	ZNF461	chrx	1	1	.	25452	25452	139	77	72	166
AC074138.3	AC074138.3	chrx	1	1	.	868	868	0	0	0	0
ZNF567	ZNF567	chrx	1	1	.	35351	35351	101	65	17	69
ZNF850	ZNF850	chrx	1	1	.	50591	50591	20	48	2	42
CTD-2162K18.4	CTD-2162K18.4	chrx	1	1	.	1874	1874	0	0	0	0
CTD-2162K18.5	CTD-2162K18.5	chrx	1	1	.	29080	29080	32	21	12	24
ZNF790	ZNF790	chrx	1	1	.	29493	29493	55	21	0	51
ZNF345	ZNF345	chrx	1	1	.	57541	57541	88	187	125	164
ZNF829	ZNF829	chrx	1	1	.	20416	20416	7	15	0	0
ZNF568	ZNF568	chrx	1	1	.	73030	73030	31	52	35	47
ZNF420	ZNF420	chrx	1	1	.	117195	117195	59	108	27	80
CTD-2293H3.2	CTD-2293H3.2	chrx	1	1	.	2919	2919	0	10	0	0
CTC-454I21.3	CTC-454I21.3	chrx	1	1	.	101336	101336	7	0	15	1
ZNF585A	ZNF585A	chrx	1	1	.	56972	56972	0	0	0	0
CTC-454I21.4	CTC-454I21.4	chrx	1	1	.	12639	12639	0	0	0	0
ZNF585B	ZNF585B	chrx	1	1	.	29015	29015	0	17	13	26
ZNF383	ZNF383	chrx	1	1	.	22375	22375	57	96	4	57
AC012309.5	AC012309.5	chrx	1	1	.	11415	11415	64	19	28	3
CTD-3220F14.1	CTD-3220F14.1	chrx	1	1	.	4180	4180	0	0	0	0
HKR1	HKR1	chrx	1	1	.	48919	48919	740	683	587	826
CTD-3220F14.2	CTD-3220F14.2	chrx	1	1	.	131	131	0	0	0	0
ZNF527	ZNF527	chrx	1	1	.	15560	15560	15	12	52	20
ZNF569	ZNF569	chrx	1	1	.	53093	53093	10	18	13	18
ZNF570	ZNF570	chrx	1	1	.	14808	14808	13	16	2	35
CTD-3064H18.1	CTD-3064H18.1	chrx	1	1	.	7995	7995	8	0	0	0
ZNF793	ZNF793	chrx	1	1	.	29796	29796	26	22	13	0
CTD-3064H18.4	CTD-3064H18.4	chrx	1	1	.	433	433	0	0	0	0
ZNF540	ZNF540	chrx	1	1	.	58373	58373	141	120	109	109
ZNF571	ZNF571	chrx	1	1	.	34044	34044	21	47	21	40
ZFP30	ZFP30	chrx	1	1	.	67478	67478	33	74	16	41
ZNF781	ZNF781	chrx	1	1	.	20848	20848	0	0	0	0
CTD-2528L19.4	CTD-2528L19.4	chrx	1	1	.	24426	24426	0	0	0	0
ZNF607	ZNF607	chrx	1	1	.	18676	18676	0	0	0	0
CTD-2528L19.6	CTD-2528L19.6	chrx	1	1	.	696	696	14	0	26	0
ZNF573	ZNF573	chrx	1	1	.	76480	76480	221	266	148	261
CTD-2554C21.1	CTD-2554C21.1	chrx	1	1	.	11746	11746	0	0	0	3
CTD-2554C21.2	CTD-2554C21.2	chrx	1	1	.	7918	7918	0	0	2	0
AC016582.2	AC016582.2	chrx	1	1	.	29292	29292	6	0	0	0
WDR87	WDR87	chrx	1	1	.	12646	12646	0	0	0	0
SIPA1L3	SIPA1L3	chrx	1	1	.	287524	287524	1020	1033	934	1081
CTC-244M17.1	CTC-244M17.1	chrx	1	1	.	329	329	0	0	0	0
CTC-450M9.1	CTC-450M9.1	chrx	1	1	.	704	704	0	0	0	0
CTB-102L5.8	CTB-102L5.8	chrx	1	1	.	366	366	0	0	0	0
DPF1	DPF1	chrx	1	1	.	13881	13881	28	0	0	0
SPINT2	SPINT2	chrx	1	1	.	43372	43372	0	0	0	0
PPP1R14A	PPP1R14A	chrx	1	1	.	3850	3850	9	14	0	0
C19orf33	C19orf33	chrx	1	1	.	228	228	0	0	0	0
YIF1B	YIF1B	chrx	1	1	.	8967	8967	11	53	0	76
KCNK6	KCNK6	chrx	1	1	.	6058	6058	145	151	93	86
CATSPERG	CATSPERG	chrx	1	1	.	25844	25844	21	4	0	24
AC005625.1	AC005625.1	chrx	1	1	.	216	216	0	12	0	0
PSMD8	PSMD8	chrx	1	1	.	6175	6175	42	95	78	134
GGN	GGN	chrx	1	1	.	1367	1367	44	0	1	27
AC005789.9	AC005789.9	chrx	1	1	.	939	939	0	0	0	0
SPRED3	SPRED3	chrx	1	1	.	5288	5288	61	73	85	79
FAM98C	FAM98C	chrx	1	1	.	1348	1348	27	17	0	0
RASGRP4	RASGRP4	chrx	1	1	.	13377	13377	0	0	0	0
RYR1	RYR1	chrx	1	1	.	137688	137688	0	0	0	0
AC067969.1	AC067969.1	chrx	1	1	.	1028	1028	0	0	0	0
AC067969.2	AC067969.2	chrx	1	1	.	1058	1058	0	0	0	0
MAP4K1	MAP4K1	chrx	1	1	.	27234	27234	0	0	0	0
CTB-186G2.1	CTB-186G2.1	chrx	1	1	.	4829	4829	0	0	0	0
EIF3K	EIF3K	chrx	1	1	.	15063	15063	120	228	54	141
ACTN4	ACTN4	chrx	1	1	.	77788	77788	1897	2070	2400	3311
CTB-186G2.4	CTB-186G2.4	chrx	1	1	.	9490	9490	9	36	0	38
CAPN12	CAPN12	chrx	1	1	.	33719	33719	28	0	0	0
LGALS7	LGALS7	chrx	1	1	.	1722	1722	0	0	0	0
LGALS7B	LGALS7B	chrx	1	1	.	1889	1889	0	0	0	0
LGALS4	LGALS4	chrx	1	1	.	9037	9037	0	0	0	0
ECH1	ECH1	chrx	1	1	.	14107	14107	61	21	40	53
AC104534.2	AC104534.2	chrx	1	1	.	2490	2490	0	0	0	0
HNRNPL	HNRNPL	chrx	1	1	.	8614	8614	231	143	208	335
AC008982.2	AC008982.2	chrx	1	1	.	276	276	0	0	0	0
RINL	RINL	chrx	1	1	.	6231	6231	25	0	4	0
CTC-360G5.6	CTC-360G5.6	chrx	1	1	.	3097	3097	0	0	0	0
SIRT2	SIRT2	chrx	1	1	.	15086	15086	122	167	46	286
NFKBIB	NFKBIB	chrx	1	1	.	6861	6861	99	72	205	306
CTC-360G5.1	CTC-360G5.1	chrx	1	1	.	2114	2114	0	0	0	0
SARS2	SARS2	chrx	1	1	.	23816	23816	65	35	88	104
MRPS12	MRPS12	chrx	1	1	.	469	469	0	0	0	0
FBXO17	FBXO17	chrx	1	1	.	29477	29477	129	67	44	73
FBXO27	FBXO27	chrx	1	1	.	39228	39228	12	8	35	2
CTB-189B5.3	CTB-189B5.3	chrx	1	1	.	89	89	0	0	0	0
PAPL	PAPL	chrx	1	1	.	24450	24450	0	0	0	0
PAK4	PAK4	chrx	1	1	.	49903	49903	271	523	219	605
CTC-218B8.3	CTC-218B8.3	chrx	1	1	.	1215	1215	0	0	0	0
NCCRP1	NCCRP1	chrx	1	1	.	2936	2936	0	0	0	0
SYCN	SYCN	chrx	1	1	.	861	861	0	0	0	0
IFNL3P1	IFNL3P1	chrx	1	1	.	356	356	0	0	0	0
IFNL3	IFNL3	chrx	1	1	.	737	737	0	0	0	0
IFNL4	IFNL4	chrx	1	1	.	898	898	0	0	0	0
CTC-246B18.12	CTC-246B18.12	chrx	1	1	.	888	888	0	0	0	0
IFNL2	IFNL2	chrx	1	1	.	832	832	0	0	0	0
IFNL1	IFNL1	chrx	1	1	.	1484	1484	0	0	0	0
LRFN1	LRFN1	chrx	1	1	.	5386	5386	0	0	0	0
CTC-246B18.8	CTC-246B18.8	chrx	1	1	.	5325	5325	0	0	0	0
GMFG	GMFG	chrx	1	1	.	12344	12344	0	0	1	0
SAMD4B	SAMD4B	chrx	1	1	.	34936	34936	743	1465	718	1504
PAF1	PAF1	chrx	1	1	.	2656	2656	229	146	99	114
MED29	MED29	chrx	1	1	.	5492	5492	22	15	47	0
ZFP36	ZFP36	chrx	1	1	.	589	589	0	97	298	472
PLEKHG2	PLEKHG2	chrx	1	1	.	6594	6594	62	197	211	363
RPS16	RPS16	chrx	1	1	.	137	137	45	59	81	52
SUPT5H	SUPT5H	chrx	1	1	.	31874	31874	345	425	310	460
AC011500.1	AC011500.1	chrx	1	1	.	1399	1399	0	0	0	0
TIMM50	TIMM50	chrx	1	1	.	6447	6447	75	43	82	55
DLL3	DLL3	chrx	1	1	.	6955	6955	0	0	0	0
SELV	SELV	chrx	1	1	.	3831	3831	0	0	0	0
CTB-60E11.9	CTB-60E11.9	chrx	1	1	.	1360	1360	0	0	0	0
CTB-60E11.11	CTB-60E11.11	chrx	1	1	.	1881	1881	0	0	0	0
CTB-60E11.12	CTB-60E11.12	chrx	1	1	.	1975	1975	0	0	0	0
LGALS13	LGALS13	chrx	1	1	.	4259	4259	0	0	0	0
AC005176.2	AC005176.2	chrx	1	1	.	1876	1876	0	0	0	0
LGALS16	LGALS16	chrx	1	1	.	4069	4069	0	0	0	0
LGALS17A	LGALS17A	chrx	1	1	.	4219	4219	0	0	0	0
AC093063.3	AC093063.3	chrx	1	1	.	8511	8511	0	0	0	0
AC093063.2	AC093063.2	chrx	1	1	.	1967	1967	0	0	0	0
LGALS14	LGALS14	chrx	1	1	.	4052	4052	0	0	0	0
CLC	CLC	chrx	1	1	.	6138	6138	0	1	0	0
LEUTX	LEUTX	chrx	1	1	.	8866	8866	0	0	0	0
DYRK1B	DYRK1B	chrx	1	1	.	5639	5639	108	146	58	150
FBL	FBL	chrx	1	1	.	9768	9768	52	58	25	62
FCGBP	FCGBP	chrx	1	1	.	69935	69935	0	0	0	0
PSMC4	PSMC4	chrx	1	1	.	8028	8028	55	27	39	69
ZNF546	ZNF546	chrx	1	1	.	27880	27880	10	40	1	44
CTC-471F3.5	CTC-471F3.5	chrx	1	1	.	78	78	15	0	0	0
ZNF780B	ZNF780B	chrx	1	1	.	18724	18724	66	50	62	49
AC005614.5	AC005614.5	chrx	1	1	.	33633	33633	0	18	13	0
ZNF780A	ZNF780A	chrx	1	1	.	13816	13816	0	0	0	0
MAP3K10	MAP3K10	chrx	1	1	.	19160	19160	105	56	23	12
CNTD2	CNTD2	chrx	1	1	.	2437	2437	0	0	0	0
AKT2	AKT2	chrx	1	1	.	38575	38575	151	201	262	410
CTC-425O23.2	CTC-425O23.2	chrx	1	1	.	527	527	0	0	0	0
C19orf47	C19orf47	chrx	1	1	.	23987	23987	77	67	40	116
PLD3	PLD3	chrx	1	1	.	26774	26774	368	540	224	319
HIPK4	HIPK4	chrx	1	1	.	8459	8459	0	0	0	0
PRX	PRX	chrx	1	1	.	13820	13820	0	16	4	0
SERTAD1	SERTAD1	chrx	1	1	.	2318	2318	56	45	30	34
SERTAD3	SERTAD3	chrx	1	1	.	1638	1638	0	0	0	18
CTC-492K19.4	CTC-492K19.4	chrx	1	1	.	92	92	18	0	0	0
BLVRB	BLVRB	chrx	1	1	.	16381	16381	41	19	0	61
SPTBN4	SPTBN4	chrx	1	1	.	98466	98466	8	0	6	1
SHKBP1	SHKBP1	chrx	1	1	.	10583	10583	300	232	195	305
LTBP4	LTBP4	chrx	1	1	.	28758	28758	527	567	624	563
NUMBL	NUMBL	chrx	1	1	.	19219	19219	218	86	58	90
ADCK4	ADCK4	chrx	1	1	.	21044	21044	65	196	76	112
ITPKC	ITPKC	chrx	1	1	.	20361	20361	348	281	245	403
C19orf54	C19orf54	chrx	1	1	.	7310	7310	214	192	313	115
SNRPA	SNRPA	chrx	1	1	.	12379	12379	126	92	108	172
MIA	MIA	chrx	1	1	.	4527	4527	0	0	0	0
RAB4B	RAB4B	chrx	1	1	.	14778	14778	42	46	20	7
EGLN2	EGLN2	chrx	1	1	.	2855	2855	0	0	0	0
CTC-490E21.12	CTC-490E21.12	chrx	1	1	.	90611	90611	1082	771	1136	976
CYP2T2P	CYP2T2P	chrx	1	1	.	1567	1567	0	0	18	0
CYP2F1P	CYP2F1P	chrx	1	1	.	6986	6986	0	0	0	0
CTC-490E21.10	CTC-490E21.10	chrx	1	1	.	5506	5506	0	0	0	0
CYP2A6	CYP2A6	chrx	1	1	.	4668	4668	0	0	0	0
CYP2A7	CYP2A7	chrx	1	1	.	4713	4713	0	0	0	0
CYP2G1P	CYP2G1P	chrx	1	1	.	7164	7164	0	0	0	0
CTC-490E21.13	CTC-490E21.13	chrx	1	1	.	1710	1710	0	0	0	0
CYP2B7P1	CYP2B7P1	chrx	1	1	.	21809	21809	0	0	0	19
AC092071.1	AC092071.1	chrx	1	1	.	553	553	0	0	0	0
CYP2B6	CYP2B6	chrx	1	1	.	23493	23493	0	0	0	0
CYP2A7P1	CYP2A7P1	chrx	1	1	.	2603	2603	0	0	0	0
CYP2G2P	CYP2G2P	chrx	1	1	.	10495	10495	0	0	0	0
CYP2A13	CYP2A13	chrx	1	1	.	5969	5969	0	0	0	0
CYP2F1	CYP2F1	chrx	1	1	.	10925	10925	0	1	0	0
CYP2T3P	CYP2T3P	chrx	1	1	.	1758	1758	0	0	0	0
CYP2S1	CYP2S1	chrx	1	1	.	11599	11599	0	30	2	17
AXL	AXL	chrx	1	1	.	37370	37370	1113	1925	1293	1700
CTD-2195B23.3	CTD-2195B23.3	chrx	1	1	.	338	338	0	0	0	0
HNRNPUL1	HNRNPUL1	chrx	1	1	.	38527	38527	430	466	321	624
TGFB1	TGFB1	chrx	1	1	.	49076	49076	554	358	393	231
CCDC97	CCDC97	chrx	1	1	.	10867	10867	296	324	312	456
CTC-435M10.3	CTC-435M10.3	chrx	1	1	.	68121	68121	0	0	0	0
TMEM91	TMEM91	chrx	1	1	.	30365	30365	0	0	0	0
B9D2	B9D2	chrx	1	1	.	8427	8427	73	58	103	200
BCKDHA	BCKDHA	chrx	1	1	.	42006	42006	0	0	0	0
EXOSC5	EXOSC5	chrx	1	1	.	9606	9606	2	28	0	0
CTC-435M10.10	CTC-435M10.10	chrx	1	1	.	452	452	0	0	0	0
CTC-435M10.6	CTC-435M10.6	chrx	1	1	.	533	533	0	1	0	0
B3GNT8	B3GNT8	chrx	1	1	.	1494	1494	0	0	10	11
ATP5SL	ATP5SL	chrx	1	1	.	5008	5008	161	134	68	197
C19orf69	C19orf69	chrx	1	1	.	660	660	0	0	0	0
AC011526.1	AC011526.1	chrx	1	1	.	42592	42592	146	118	240	461
PLEKHA3P1	PLEKHA3P1	chrx	1	1	.	51	51	0	0	0	0
AC006129.2	AC006129.2	chrx	1	1	.	8823	8823	8	0	0	0
CEACAM21	CEACAM21	chrx	1	1	.	33954	33954	0	1	12	30
CEACAMP3	CEACAMP3	chrx	1	1	.	4315	4315	0	0	0	0
DNAJC19P2	DNAJC19P2	chrx	1	1	.	27	27	0	0	0	0
CEACAM4	CEACAM4	chrx	1	1	.	6724	6724	0	0	0	1
AC005626.3	AC005626.3	chrx	1	1	.	687	687	0	0	0	0
CEACAM7	CEACAM7	chrx	1	1	.	31000	31000	0	0	0	0
CEACAM5	CEACAM5	chrx	1	1	.	17848	17848	0	0	0	0
CEA	CEA	chrx	1	1	.	48282	48282	0	0	0	0
CEACAM6	CEACAM6	chrx	1	1	.	18163	18163	0	0	0	0
AC011513.4	AC011513.4	chrx	1	1	.	28427	28427	29	0	42	14
CEACAM3	CEACAM3	chrx	1	1	.	12131	12131	0	0	0	0
HNRNPA1P52	HNRNPA1P52	chrx	1	1	.	298	298	1	4	0	5
LYPD4	LYPD4	chrx	1	1	.	5442	5442	0	0	0	0
DMRTC2	DMRTC2	chrx	1	1	.	4191	4191	0	0	0	0
RPS19	RPS19	chrx	1	1	.	9189	9189	141	220	167	343
